Star: 0
mass: 0.098695
position: -6.469815,-3.488565,-3.144813
velocity: 0.059453,-0.001944,0.045625
acceleration: 0.002742,0.002727,0.002088

Star: 2
mass: 0.095890
position: -6.838702,-2.993314,-1.357932
velocity: -0.015219,-0.029830,-0.002282
acceleration: 0.001811,0.001801,-0.005384

Star: 4
mass: 0.082926
position: -6.850301,1.273957,-0.328042
velocity: 0.044607,-0.033164,-0.000860
acceleration: 0.000593,-0.001540,-0.001558

Star: 6
mass: 0.092816
position: -7.098888,-2.083747,4.815839
velocity: 0.013373,-0.028048,0.029597
acceleration: -0.000086,0.000024,-0.000685

Star: 8
mass: 0.097335
position: -1.901036,-1.908539,-2.516142
velocity: 0.016606,-0.000389,-0.055376
acceleration: -0.002206,-0.000807,-0.001057

Star: 10
mass: 0.097904
position: -8.783955,0.091446,-0.206152
velocity: 0.069885,-0.065598,-0.042522
acceleration: 0.001131,-0.001010,-0.001721

Star: 12
mass: 0.093324
position: -6.388955,-0.833304,-3.035825
velocity: 0.039080,-0.117435,0.019786
acceleration: 0.000018,-0.004308,0.001563

Star: 14
mass: 0.091216
position: 3.128960,-8.274908,-8.477976
velocity: -0.017623,-0.031984,0.009252
acceleration: -0.000296,0.000189,0.000133

Star: 16
mass: 0.098779
position: -6.055339,-1.682720,-4.164627
velocity: 0.033042,-0.133939,0.032976
acceleration: -0.000859,-0.002401,0.003113

Star: 18
mass: 0.092491
position: -5.574549,-1.101167,-5.655104
velocity: 0.016184,0.035705,-0.034395
acceleration: -0.000795,-0.001397,0.004477

Star: 20
mass: 0.088470
position: -5.256793,-2.861887,-3.060221
velocity: 0.009822,0.073446,0.037980
acceleration: -0.002562,0.000945,0.002566

Star: 22
mass: 0.098223
position: -5.603748,-1.472963,-1.556523
velocity: 0.031268,-0.051737,-0.047285
acceleration: -0.002422,-0.002550,-0.003718

Star: 24
mass: 0.087490
position: -2.753290,-3.357629,-7.411055
velocity: -0.007733,0.005335,0.010669
acceleration: -0.000871,0.000054,0.001141

Star: 26
mass: 0.086126
position: -6.458465,-1.951643,-3.399531
velocity: -0.050810,-0.095372,0.029162
acceleration: 0.000879,-0.001966,0.002631

Star: 28
mass: 0.084548
position: -3.336091,1.026003,-5.125357
velocity: 0.009097,0.000876,-0.044954
acceleration: -0.001434,-0.000128,0.000464

Star: 30
mass: 0.086221
position: -4.136930,-3.201689,-2.642119
velocity: -0.048087,-0.105881,-0.019158
acceleration: -0.005907,0.001064,-0.001052

Star: 32
mass: 0.084140
position: -6.264717,-0.510867,-1.008082
velocity: -0.051523,-0.107399,0.034904
acceleration: 0.000027,-0.002117,-0.003675

Star: 34
mass: 0.093770
position: -6.488268,-4.776077,-3.475405
velocity: -0.015550,-0.115589,0.004314
acceleration: 0.001510,0.003520,0.001189

Star: 36
mass: 0.096234
position: -9.083733,0.392636,-2.693387
velocity: 0.008395,-0.066564,-0.039905
acceleration: 0.001830,-0.001375,0.000142

Star: 38
mass: 0.089901
position: -5.753803,-4.525711,-1.240317
velocity: -0.010563,0.001863,-0.069321
acceleration: -0.000704,0.002293,-0.002723

Star: 40
mass: 0.086554
position: -6.458982,1.063845,-5.531126
velocity: -0.034487,-0.103423,-0.035336
acceleration: 0.000579,-0.001437,0.000948

Star: 42
mass: 0.097880
position: -4.507048,-3.963184,-2.713159
velocity: -0.000893,-0.000160,0.022631
acceleration: -0.003191,0.004906,-0.000402

Star: 44
mass: 0.091525
position: -5.655106,1.271453,-0.902078
velocity: 0.029071,0.066325,0.020781
acceleration: -0.000183,-0.001906,-0.001344

Star: 46
mass: 0.084792
position: -6.805940,-2.902956,-1.558576
velocity: -0.069780,-0.041112,-0.012542
acceleration: 0.001790,0.000863,-0.002505

Star: 48
mass: 0.090557
position: -9.754756,0.323872,-5.630663
velocity: 0.032406,0.054353,-0.074401
acceleration: 0.001114,-0.000685,0.000539

Star: 50
mass: 0.098198
position: -6.743342,-2.179392,-2.424234
velocity: 0.007211,-0.003711,0.108068
acceleration: 0.003468,-0.000509,-0.001487

Star: 52
mass: 0.089289
position: -6.005208,-3.018744,-2.115468
velocity: -0.107686,-0.044365,-0.024075
acceleration: 0.000539,0.002812,-0.003753

Star: 54
mass: 0.089705
position: -6.395597,-2.304876,-3.352866
velocity: -0.079083,0.000114,0.038668
acceleration: 0.001743,0.000339,0.003191

Star: 56
mass: 0.088485
position: -4.650582,-3.491693,-2.768064
velocity: -0.046173,-0.004575,-0.099494
acceleration: -0.002879,0.003096,0.000225

Star: 58
mass: 0.092030
position: -2.946157,0.017945,0.185523
velocity: 0.049265,-0.030959,0.001676
acceleration: -0.000829,-0.000775,-0.001168

Star: 60
mass: 0.090010
position: -3.704340,1.621925,-4.965849
velocity: 0.034569,0.027547,0.013814
acceleration: -0.000679,-0.000938,-0.000245

Star: 62
mass: 0.083018
position: -7.009569,-1.991755,-3.090703
velocity: -0.043044,0.009916,-0.003463
acceleration: 0.004428,-0.000770,0.001802

Star: 64
mass: 0.096182
position: -6.035070,-2.438784,-2.861197
velocity: -0.006475,-0.006825,0.019345
acceleration: 0.001443,-0.000583,0.000931

Star: 66
mass: 0.084885
position: -6.568357,-2.185059,-5.033494
velocity: 0.015869,-0.124080,-0.009454
acceleration: 0.000837,-0.000196,0.003884

Star: 68
mass: 0.092296
position: -4.491999,-5.298230,-1.701029
velocity: -0.010138,0.002922,-0.009861
acceleration: -0.001393,0.002607,-0.001515

Star: 70
mass: 0.084309
position: -7.196695,-1.453162,-2.289877
velocity: -0.010372,0.006729,0.007018
acceleration: 0.004055,-0.002350,-0.001778

Star: 72
mass: 0.090986
position: -4.546497,-7.426749,-10.581273
velocity: 0.029072,-0.043076,-0.060927
acceleration: -0.000166,0.000360,0.000608

Star: 74
mass: 0.092342
position: -5.724708,-2.399171,-3.212233
velocity: 0.019472,-0.005672,0.112935
acceleration: -0.000755,-0.002076,0.004148

Star: 76
mass: 0.088167
position: -5.739690,-1.229205,-4.823179
velocity: 0.046787,-0.024875,0.120398
acceleration: -0.000139,-0.001496,0.000167

Star: 78
mass: 0.089454
position: -5.626177,-2.641333,-3.015804
velocity: -0.065314,-0.020000,0.032245
acceleration: -0.001169,0.001217,0.002506

Star: 80
mass: 0.083975
position: -4.752386,-4.551428,-5.990860
velocity: 0.047850,-0.083778,0.017682
acceleration: -0.000402,0.000869,0.001410

Star: 82
mass: 0.097496
position: -1.125310,-2.079319,-3.810407
velocity: 0.045323,0.021610,-0.045217
acceleration: -0.002169,-0.000454,0.000390

Star: 84
mass: 0.089007
position: -6.961792,-0.533578,-2.030315
velocity: -0.005127,0.002833,0.053601
acceleration: 0.001885,-0.003179,-0.001074

Star: 86
mass: 0.088867
position: -6.085726,-2.653658,-2.196809
velocity: -0.013882,-0.037033,0.028802
acceleration: 0.000810,0.000299,-0.003152

Star: 88
mass: 0.084835
position: -8.932357,-1.797336,-7.151309
velocity: 0.038069,-0.065058,-0.079402
acceleration: 0.001003,-0.000357,0.001136

Star: 90
mass: 0.082868
position: -6.221563,-3.378468,-2.705514
velocity: 0.042995,0.012466,0.113960
acceleration: 0.002264,0.003401,0.000082

Star: 92
mass: 0.096215
position: -6.140672,-1.594441,-1.811633
velocity: -0.026234,-0.071631,-0.004083
acceleration: 0.000436,-0.003498,-0.003593

Star: 94
mass: 0.092175
position: -6.153373,-4.336369,-3.258726
velocity: 0.084167,0.022627,0.002072
acceleration: 0.000784,0.003257,0.001173

Star: 96
mass: 0.093392
position: -6.605849,-1.507678,-2.727417
velocity: -0.074121,-0.078966,0.039542
acceleration: 0.001101,-0.004407,0.000685

Star: 98
mass: 0.083513
position: -15.556668,-3.203852,-6.606860
velocity: -0.041398,0.013681,-0.054163
acceleration: 0.000468,0.000040,0.000118

